자격구분코드,자격구분명,계열명,종목명
W,일학습병행자격,L5,전력계통감리_L5_ver2.0
W,일학습병행자격,L3,플라스틱사출성형품제조_L3_ver2.0
W,일학습병행자격,L2,비철금속건식제련_L2_ver3.0
W,일학습병행자격,L2,수동용접(CO2용접)_L2_ver3.0
W,일학습병행자격,L4,수동용접(가스텅스텐아크용접)_L4_ver3.0
W,일학습병행자격,L2,세라믹제조_L2_ver3.0
W,일학습병행자격,L2,탄소제품제조_L2_ver3.0
W,일학습병행자격,L3,기초석유화학제품제조_L3_ver3.0
W,일학습병행자격,L3,섬유염색가공_L3_ver3.0
W,일학습병행자격,L3,보험영업·계약관리_L3_20V1
W,일학습병행자격,L5,보험영업·계약관리_L5_20V1
W,일학습병행자격,L5,인보험계약심사(언더라이팅)_L5_20V1
W,일학습병행자격,L3,손해사정_L3_20V1
W,일학습병행자격,L5,신체손해사정_L5_20V1
W,일학습병행자격,L5,평생교육프로그램개발운영_L5_20V1
W,일학습병행자격,L5,기업교육_L5_20V1
W,일학습병행자격,L5,지식재산사무_L5_20V1
W,일학습병행자격,L3,소방공사관리_L3_20V1
W,일학습병행자격,L5,의료기관의료기기안전관리_L5_20V1
W,일학습병행자격,L2,요양보호_L2_20V1
W,일학습병행자격,L4,의료기관행정관리_L4_20V1
W,일학습병행자격,L3,의료코디네이터_L3_20V1
W,일학습병행자격,L5,사회복지정책_L5_20V1
W,일학습병행자격,L3,사회복지서비스_L3_20V1
W,일학습병행자격,L5,사회복지서비스_L5_20V1
W,일학습병행자격,L5,직업상담_L5_20V1
W,일학습병행자격,L5,전직지원_L5_20V1
W,일학습병행자격,L4,청소년활동_L4_20V1
W,일학습병행자격,L5,문화예술경영_L5_20V1
W,일학습병행자격,L5,사진촬영_L5_20V1
W,일학습병행자격,L3,공연음향_L3_20V1
W,일학습병행자격,L3,시각디자인_L3_20V1
W,일학습병행자격,L5,시각디자인_L5_20V1
W,일학습병행자격,L3,제품디자인_L3_20V1
W,일학습병행자격,L5,제품디자인_L5_20V1
W,일학습병행자격,L5,피부관리_L5_ver2.0
W,일학습병행자격,L2,패션제품유통_L2_ver2.0
W,일학습병행자격,L3,도료제조_L3_ver2.0
W,일학습병행자격,L5,합섬원사생산_L5_ver2.0
W,일학습병행자격,L3,섬유염색가공_L3_ver2.0
W,일학습병행자격,L3,기계장치조립_L3_ver2.0
W,일학습병행자격,L2,수동용접(CO2용접)_L2_ver2.0
W,일학습병행자격,L5,공연하우스매니징_L5_ver2.0
W,일학습병행자격,L5,토목시공관리_L5_22V2
W,일학습병행자격,L3,특수인쇄_L3_22V2
W,일학습병행자격,L4,패션머천다이징_L4_22V2
W,일학습병행자격,L3,패션소품생산_L3_22V2
W,일학습병행자격,L2,패션제품유통_L2_22V2
W,일학습병행자격,L4,패션제품유통_L4_22V2
W,일학습병행자격,L5,폐자원에너지생산기술_L5_22V2
W,일학습병행자격,L3,품질경영_L3_22V2
W,일학습병행자격,L3,프레스금형제작_L3_22V2
W,일학습병행자격,L4,프리프레스_L4_22V2
W,일학습병행자격,L3,한우사육_L3_22V2
W,일학습병행자격,L3,항공기부품제작_L3_22V2
W,일학습병행자격,L3,헤어디자인_L3_22V2
W,일학습병행자격,L5,환경디자인_L5_22V2
W,일학습병행자격,L4,환경시설관리_L4_22V2
W,일학습병행자격,L5,환경영향평가_L5_22V2
T,국가기술자격,기사,조선선체기사
T,국가기술자격,기사,조선의장기사
T,국가기술자격,기능장,한복기능장
T,국가기술자격,기사,공간정보융합산업기사
W,일학습병행자격,L3,말사육_L3_ver1.0
W,일학습병행자격,L2,목재가공_L2_ver1.0
W,일학습병행자격,L3,해양플랜트설치·운용관리_L3_ver1.0
W,일학습병행자격,L2,철근콘크리트·가설시공_L2_ver1.0
W,일학습병행자격,L4,기계구조해석설계_L4_ver1.0
W,일학습병행자격,L3,기계요소설계_L3_ver1.0
W,일학습병행자격,L3,항공기기체정비_L3_ver1.0
W,일학습병행자격,L4,단조압출인발(압출인발)_L4_ver1.0
W,일학습병행자격,L2,금속재료설계_L2_ver1.0
W,일학습병행자격,L5,석유화학제품제조(기능성고분자)_L5_ver1.0
W,일학습병행자격,L5,석유화학제품제조(합성수지)_L5_ver1.0
W,일학습병행자격,L5,정밀화학제품제조(도료)_L5_ver1.0
W,일학습병행자격,L5,정밀화학제품제조(화장품)_L5_ver1.0
W,일학습병행자격,L5,플라스틱제품제조_L5_ver1.0
W,일학습병행자격,L3,석유화학제품제조(고분자복합재료)_L3_ver1.0
W,일학습병행자격,L5,해양환경보전관리_L5_ver1.0
W,일학습병행자격,L3,건축설계_L3_ver1.0
W,일학습병행자격,L3,건축설비설계_L3_ver1.0
W,일학습병행자격,L3,굴삭기정비_L3_ver1.0
W,일학습병행자격,L3,수산식품가공(분쇄)_L3_ver1.0
W,일학습병행자격,L3,수산식품가공(염장발효)_L3_ver1.0
W,일학습병행자격,L3,수산식품가공(조미)_L3_ver1.0
W,일학습병행자격,L3,수산식품저장·유통_L3_ver1.0
W,일학습병행자격,L3,유제품가공(아이스크림)_L3_ver1.0
W,일학습병행자격,L3,유제품가공(음용유류)_L3_ver1.0
W,일학습병행자격,L3,음료주류가공(음료가공)_L3_ver1.0
W,일학습병행자격,L3,음료주류가공(주류가공)_L3_ver1.0
W,일학습병행자격,L3,제과_L3_ver1.0
W,일학습병행자격,L3,제빵_L3_ver1.0
W,일학습병행자격,L3,축산식품가공(살균제품)_L3_ver1.0
W,일학습병행자격,L3,축산식품가공(식육단순가공)_L3_ver1.0
W,일학습병행자격,L3,축산식품가공(햄소시지)_L3_ver1.0
W,일학습병행자격,L5,귀금속가공(귀금속세공)_L5_ver1.0
W,일학습병행자격,L5,귀금속가공(주얼리캐드원형)_L5_ver1.0
W,일학습병행자격,L5,전기철도시공_L5_ver2.0
W,일학습병행자격,L3,전기철도신호시공_L3_ver2.0
W,일학습병행자격,L2,전기철도신호시공_L2_ver2.0
W,일학습병행자격,L5,철도신호시공_L5_ver2.0
W,일학습병행자격,L4,전자기기기획_L4_ver2.0
W,일학습병행자격,L5,전자기기기획_L5_ver2.0
W,일학습병행자격,L2,전자기기생산_L2_ver2.0
W,일학습병행자격,L4,전자기기생산_L4_ver2.0
W,일학습병행자격,L2,전자기기서비스_L2_ver2.0
W,일학습병행자격,L4,전자기기서비스_L4_ver2.0
W,일학습병행자격,L3,전자기기하드웨어개발_L3_ver2.0
W,일학습병행자격,L5,전자기기하드웨어개발_L5_ver2.0
W,일학습병행자격,L2,전자기기소프트웨어개발_L2_ver2.0
W,일학습병행자격,L5,전자기기소프트웨어개발_L5_ver2.0
W,일학습병행자격,L2,전자기기기구개발_L2_ver2.0
W,일학습병행자격,L5,전자기기기구개발_L5_ver2.0
W,일학습병행자격,L5,반도체장비개발_L5_ver2.0
W,일학습병행자격,L3,반도체장비조립_L3_ver2.0
W,일학습병행자격,L3,반도체설계_L3_ver2.0
W,일학습병행자격,L4,반도체설계_L4_ver2.0
W,일학습병행자격,L3,승강기설치_L3_ver1.0
W,일학습병행자격,L3,승강기유지관리_L3_ver1.0
W,일학습병행자격,L3,절삭가공(밀링)_L3_ver1.0
W,일학습병행자격,L3,철도차량유지보수_L3_ver1.0
W,일학습병행자격,L3,프레스금형설계_L3_ver1.0
W,일학습병행자격,L3,프레스금형제작_L3_ver1.0
W,일학습병행자격,L3,항공기부품제작_L3_ver1.0
W,일학습병행자격,L3,항공기전자장치정비_L3_ver1.0
W,일학습병행자격,L2,기계가공초급(밀링)_L2_ver1.0
W,일학습병행자격,L2,기계가공초급(선반)_L2_ver1.0
W,일학습병행자격,L2,기계가공초급(연삭)_L2_ver1.0
W,일학습병행자격,L2,냉동공조설치운영_L2_ver1.0
W,일학습병행자격,L2,선박의장_L2_ver1.0
W,일학습병행자격,L2,자동차정비_L2_ver1.0
W,일학습병행자격,L2,자동차보수도장_L2_ver1.0
W,일학습병행자격,L3,환경디자인_L3_20V1
W,일학습병행자격,L5,환경디자인_L5_20V1
W,일학습병행자격,L3,디지털디자인_L3_20V1
W,일학습병행자격,L5,디지털디자인_L5_20V1
W,일학습병행자격,L3,텍스타일디자인_L3_20V1
W,일학습병행자격,L3,서비스·경험디자인_L3_20V1
W,일학습병행자격,L5,서비스·경험디자인_L5_20V1
W,일학습병행자격,L3,실내디자인_L3_20V1
W,일학습병행자격,L5,실내디자인_L5_20V1
W,일학습병행자격,L5,게임그래픽_L5_20V1
W,일학습병행자격,L5,방송제작_L5_20V1
W,일학습병행자격,L5,광고제작_L5_20V1
W,일학습병행자격,L3,애니메이션제작_L3_20V1
W,일학습병행자격,L5,게임프로그래밍_L5_20V1
W,일학습병행자격,L3,캐릭터제작_L3_20V1
W,일학습병행자격,L3,만화제작_L3_20V1
W,일학습병행자격,L4,스마트앱디자인설계_L4_20V1
W,일학습병행자격,L3,영업_L3_20V1
W,일학습병행자격,L5,영업_L5_20V1
W,일학습병행자격,L3,주택관리_L3_20V1
W,일학습병행자격,L5,상업용건물관리_L5_20V1
W,일학습병행자격,L5,부동산자산관리_L5_20V1
W,일학습병행자격,L3,매장판매_L3_20V1
W,일학습병행자격,L5,매장판매_L5_20V1
W,일학습병행자격,L3,e-비지니스_L3_20V1
W,일학습병행자격,L5,e-비지니스_L5_20V1
W,일학습병행자격,L3,보안경비_L3_20V1
W,일학습병행자격,L3,기계경비_L3_20V1
W,일학습병행자격,L3,신변보호_L3_20V1
W,일학습병행자격,L3,헤어디자인_L3_20V1
W,일학습병행자격,L5,뷰티디자인전문_L5_20V1
W,일학습병행자격,L3,메이크업디자인_L3_20V1
W,일학습병행자격,L3,웨딩플래너_L3_20V1
W,일학습병행자격,L4,카지노기획개발_L4_20V1
W,일학습병행자격,L3,카지노딜러_L3_20V1
W,일학습병행자격,L4,크루즈운영관리_L4_20V1
W,일학습병행자격,L3,유원시설운영관리_L3_20V1
T,국가기술자격,기능사,공간정보융합기능사
T,국가기술자격,기사,제빵산업기사
T,국가기술자격,기능사,항공전기·전자정비기능사
T,국가기술자격,기능사,목재가공기능사
T,국가기술자격,기능사,펄프종이제조기능사
W,일학습병행자격,L5,마케팅통계분석_L5_24V2
W,일학습병행자격,L5,기업교육_L5_24V2
W,일학습병행자격,L4,의료기관행정관리_L4_24V2
W,일학습병행자격,L5,e-비지니스_L5_24V2
W,일학습병행자격,L5,여행상품기획_L5_24V2
W,일학습병행자격,L3,컨벤션기획_L3_24V2
W,일학습병행자격,L2,일식조리_L2_24V2
W,일학습병행자격,L5,건축설비_L5_24V2
W,일학습병행자격,L2,건축설비시공_L2_24V2
W,일학습병행자격,L2,단열시공_L2_24V2
W,일학습병행자격,L2,미장·방수·타일시공_L2_24V2
W,일학습병행자격,L5,도시계획_L5_24V2
W,일학습병행자격,L3,프레스금형설계_L3_24V2
W,일학습병행자격,L5,프레스금형설계_L5_24V2
W,일학습병행자격,L2,금속도장_L2_24V2
W,일학습병행자격,L4,금속도장_L4_24V2
W,일학습병행자격,L3,단조압출인발(압출인발)_L3_24V2
W,일학습병행자격,L2,비철금속건식제련_L2_24V2
W,일학습병행자격,L4,비철금속건식제련_L4_24V2
W,일학습병행자격,L2,비철금속습식제련_L2_24V2
W,일학습병행자격,L4,비철금속습식제련_L4_24V2
W,일학습병행자격,L4,수동용접(CO2용접)_L4_24V2
W,일학습병행자격,L2,수동용접(가스메탈아크용접)_L2_24V2
W,일학습병행자격,L5,나전칠기_L5_ver1.0
W,일학습병행자격,L5,목공예_L5_ver1.0
W,일학습병행자격,L5,보석감정_L5_ver1.0
W,일학습병행자격,L5,주얼리디자이너·머천다이저(주얼리마케팅)_L5_ver1.0
W,일학습병행자격,L4,금속공예_L4_ver1.0
W,일학습병행자격,L4,단위화훼장식지도_L4_ver1.0
W,일학습병행자격,L4,프리프레스_L4_ver1.0
W,일학습병행자격,L3,귀금속가공_L3_ver1.0
W,일학습병행자격,L3,나전칠기_L3_ver1.0
W,일학습병행자격,L3,보석감정_L3_ver1.0
W,일학습병행자격,L3,석공예_L3_ver1.0
W,일학습병행자격,L3,섬유공예_L3_ver1.0
W,일학습병행자격,L3,주얼리디자이너·머천다이저(보석디자인)_L3_ver1.0
W,일학습병행자격,L3,출판콘텐츠연출_L3_ver1.0
W,일학습병행자격,L3,칠공예_L3_ver1.0
W,일학습병행자격,L3,편집디자이너_L3_ver1.0
W,일학습병행자격,L3,프리프레스_L3_ver1.0
W,일학습병행자격,L2,가구제작_L2_ver1.0
W,일학습병행자격,L2,단위화훼장식지도_L2_ver1.0
W,일학습병행자격,L2,평판인쇄_L2_ver1.0
W,일학습병행자격,L5,광물·석유자원개발_L5_ver1.0
W,일학습병행자격,L3,석유화학제품제조(합성고무)_L3_ver1.0
W,일학습병행자격,L3,정밀화학제품제조(농약)_L3_ver1.0
W,일학습병행자격,L3,정밀화학제품제조(첨가제)_L3_ver1.0
W,일학습병행자격,L3,플라스틱제품제조(컴파운딩)_L3_ver1.0
W,일학습병행자격,L5,원사생산관리(방사)_L5_ver1.0
W,일학습병행자격,L4,패션디자인_L4_ver1.0
W,일학습병행자격,L3,원단생산관리(제직_정경)_L3_ver1.0
W,일학습병행자격,L2,신발제조_L2_ver1.0
W,일학습병행자격,L5,로봇제어기하드웨어개발_L5_ver1.0
W,일학습병행자격,L5,전자기기소프트웨어개발(응용)_L5_ver1.0
W,일학습병행자격,L4,전자기기서비스_L4_ver1.0
W,일학습병행자격,L3,반도체장비조립_L3_ver1.0
W,일학습병행자격,L3,전자기기제작_L3_ver1.0
W,일학습병행자격,L2,전자기기생산_L2_ver1.0
W,일학습병행자격,L4,강관제조_L4_ver1.0
W,일학습병행자격,L4,금속도장_L4_ver1.0
W,일학습병행자격,L4,금속재료설계_L4_ver1.0
W,일학습병행자격,L4,도금_L4_ver1.0
W,일학습병행자격,L4,비철금속제련_L4_ver1.0
W,일학습병행자격,L4,수동용접(CO2)_L4_ver1.0
W,일학습병행자격,L4,압연(열간압연)_L4_ver1.0
W,일학습병행자격,L4,열처리_L4_ver1.0
W,일학습병행자격,L4,자동용접(서브머지드아크)_L4_ver1.0
W,일학습병행자격,L4,제강_L4_ver1.0
W,일학습병행자격,L4,제선_L4_ver1.0
W,일학습병행자격,L4,주조_L4_ver1.0
W,일학습병행자격,L4,탄소제품제조_L4_ver1.0
W,일학습병행자격,L4,판금제관_L4_ver1.0
W,일학습병행자격,L3,판금제관_L3_ver1.0
W,일학습병행자격,L2,단조압출인발(압출인발)_L2_ver1.0
W,일학습병행자격,L2,도금_L2_ver1.0
W,일학습병행자격,L2,선재가공_L2_ver1.0
W,일학습병행자격,L2,열처리_L2_ver1.0
W,일학습병행자격,L2,유리재료제조_L2_ver1.0
W,일학습병행자격,L2,자동용접(서브머지드아크)_L2_ver1.0
W,일학습병행자격,L2,제강_L2_ver1.0
W,일학습병행자격,L2,제선_L2_ver1.0
W,일학습병행자격,L4,디스플레이개발_L4_ver2.0
W,일학습병행자격,L3,디스플레이생산_L3_ver2.0
W,일학습병행자격,L4,디스플레이생산_L4_ver2.0
W,일학습병행자격,L5,로봇기구개발_L5_ver2.0
W,일학습병행자격,L5,로봇소프트웨어개발_L5_ver2.0
W,일학습병행자격,L5,로봇제어기하드웨어개발_L5_ver2.0
W,일학습병행자격,L3,SW개발_L3_ver2.0
W,일학습병행자격,L5,임베디드SW개발_L5_ver2.0
W,일학습병행자격,L5,IT시스템운영_L5_ver2.0
W,일학습병행자격,L5,SW테스트_L5_ver2.0
W,일학습병행자격,L5,정보통신설계_L5_ver2.0
W,일학습병행자격,L3,정보통신설비시공_L3_ver2.0
W,일학습병행자격,L2,정보통신선로시공_L2_ver2.0
W,일학습병행자격,L4,금속도장_L4_ver2.0
W,일학습병행자격,L3,컨벤션기획_L3_20V1
W,일학습병행자격,L5,컨벤션기획_L5_20V1
W,일학습병행자격,L3,여행안내_L3_20V1
W,일학습병행자격,L4,여행상품상담_L4_20V1
W,일학습병행자격,L5,여행상품기획_L5_20V1
W,일학습병행자격,L3,항공객실서비스_L3_20V1
W,일학습병행자격,L3,호텔객실서비스_L3_20V1
W,일학습병행자격,L3,호텔식음료서비스_L3_20V1
W,일학습병행자격,L5,호텔관리_L5_20V1
W,일학습병행자격,L4,피트니스건강관리_L4_20V1
W,일학습병행자격,L5,헬스케어운동지도_L5_20V1
W,일학습병행자격,L3,건강운동체형관리_L3_20V1
W,일학습병행자격,L4,스포츠클럽관리_L4_20V1
W,일학습병행자격,L2,한식조리_L2_20V1
W,일학습병행자격,L4,한식조리_L4_20V1
W,일학습병행자격,L2,양식조리_L2_20V1
W,일학습병행자격,L4,양식조리_L4_20V1
W,일학습병행자격,L2,중식조리_L2_20V1
W,일학습병행자격,L4,중식조리_L4_20V1
W,일학습병행자격,L2,일식조리_L2_20V1
W,일학습병행자격,L4,일식조리_L4_20V1
W,일학습병행자격,L3,식음료서비스_L3_20V1
W,일학습병행자격,L3,소믈리에_L3_20V1
W,일학습병행자격,L3,바리스타_L3_20V1
W,일학습병행자격,L5,건설관리_L5_20V1
W,일학습병행자격,L3,토목·건축관리_L3_20V1
W,일학습병행자격,L2,토공·포장_L2_20V1
W,일학습병행자격,L3,토목설계_L3_20V1
W,일학습병행자격,L5,토목설계_L5_20V1
W,일학습병행자격,L3,상하수도시공_L3_20V1
W,일학습병행자격,L2,궤도시공_L2_20V1
W,일학습병행자격,L3,철강재시공_L3_20V1
W,일학습병행자격,L2,수중구조물시공및준설_L2_20V1
W,일학습병행자격,L5,토목시공관리_L5_20V1
W,일학습병행자격,L2,측량·지리정보개발_L2_20V1
W,일학습병행자격,L4,수동용접(가스메탈아크용접)_L4_24V2
W,일학습병행자격,L2,수동용접(가스텅스텐아크용접)_L2_24V2
W,일학습병행자격,L4,수동용접(가스텅스텐아크용접)_L4_24V2
W,일학습병행자격,L2,자동용접(로봇용접)_L2_24V2
W,일학습병행자격,L4,자동용접(로봇용접)_L4_24V2
W,일학습병행자격,L3,의약품제조_L3_24V2
W,일학습병행자격,L5,의약품제조_L5_24V2
W,일학습병행자격,L3,화장품제조_L3_24V2
